"ID товара","Визиты","Просмотры","Посетители","Конверсия (Заявка на кредит)","Конверсия (Звонок)"
"317734","1","74","1","0.0","0.0"
"317745","1","89","1","0.0","0.0"
"317750","1","5","1","0.0","0.0"
"317958","1","9","1","0.0","0.0"
"317987","1","73","1","0.0","0.0"
"318056","1","41","1","0.0","0.0"
"318069","1","7","1","0.0","0.0"
"318084","1","73","1","0.0","0.0"
"318139","1","41","1","0.0","0.0"
"318255","1","14","1","0.0","0.0"
"318261","1","40","1","0.0","0.0"
"318274","1","60","1","0.0","0.0"
"318300","1","101","1","0.0","0.0"
"318509","1","61","1","0.0","0.0"
"318626","1","4","1","0.0","0.0"
"319677","1","60","1","0.0","0.0"
"319892","1","209","1","0.0","0.0"
"319898","1","11","1","0.0","0.0"
"319910","1","13","1","0.0","0.0"
"319955","1","9","1","0.0","0.0"
"320209","1","46","1","0.0","0.0"
"320231","1","245","1","0.0","0.0"
"320300","1","3","1","0.0","0.0"
"320354","1","86","1","0.0","0.0"
"320372","1","245","1","0.0","0.0"
"320675","1","51","1","0.0","0.0"
"320683","4","102","1","0.0","0.0"
"320708","1","68","1","0.0","0.0"
"320717","1","68","1","0.0","0.0"
"320722","1","16","1","0.0","0.0"
"320791","1","14","1","0.0","0.0"
"320828","1","68","1","0.0","0.0"
"320838","1","25","1","0.0","0.0"
"320854","1","25","1","0.0","0.0"
"320872","1","38","1","0.0","0.0"
"320886","1","60","1","0.0","0.0"
"320906","1","17","1","0.0","0.0"
"320968","1","25","1","0.0","0.0"
"321016","1","151","1","0.0","0.0"
"321030","1","14","1","0.0","0.0"
"321067","1","60","1","0.0","0.0"
"321071","1","10","1","0.0","0.0"
"321164","1","55","1","0.0","0.0"
"321212","1","14","1","0.0","0.0"
"321642","1","68","1","0.0","0.0"
"321781","1","7","1","0.0","0.0"
"323080","1","25","1","0.0","0.0"
"323115","1","25","1","0.0","0.0"
"323198","1","25","1","0.0","0.0"
"323273","1","68","1","0.0","0.0"
"323357","1","38","1","0.0","0.0"
"323466","1","25","1","0.0","0.0"
"323676","1","47","1","0.0","0.0"
"323849","1","13","1","0.0","0.0"
"323872","1","45","1","0.0","0.0"
"324021","1","7","1","0.0","0.0"
"324054","1","3","1","0.0","0.0"
"324180","1","8","1","0.0","0.0"
"324286","1","5","1","0.0","0.0"
"324379","1","9","1","0.0","0.0"
"324383","1","9","1","0.0","0.0"
"324411","1","20","1","0.0","0.0"
"324446","1","14","1","0.0","0.0"
"324487","1","50","1","0.0","0.0"
"324586","1","56","1","0.0","0.0"
"324888","1","60","1","0.0","0.0"
"324915","1","67","1","0.0","0.0"
"325083","1","68","1","0.0","0.0"
"325322","1","20","1","0.0","0.0"
"325539","1","6","1","0.0","0.0"
"326078","1","60","1","0.0","0.0"
"326240","1","35","1","0.0","0.0"
"326343","1","60","1","0.0","0.0"
"326346","1","3","1","0.0","0.0"
"326492","1","154","1","0.0","0.0"
"326535","1","138","1","0.0","0.0"
"326578","1","96","1","0.0","0.0"
"326608","1","25","1","0.0","0.0"
"326683","1","3","1","0.0","0.0"
"327150","1","236","1","0.0","0.0"
"327960","1","4","1","0.0","0.0"
"327989","1","3","1","0.0","0.0"
"328097","1","4","1","0.0","0.0"
"328186","1","10","1","0.0","0.0"
"328358","1","41","1","0.0","0.0"
"328410","1","60","1","0.0","0.0"
"328451","1","50","1","0.0","0.0"
"328517","1","41","1","0.0","0.0"
"32989","1","49","1","0.0","0.0"
"330372","1","13","1","0.0","0.0"
"330632","1","64","1","0.0","0.0"
"331177","1","4","1","0.0","0.0"
"331751","1","21","1","0.0","0.0"
"331780","1","41","1","0.0","0.0"
"331836","1","17","1","0.0","0.0"
"332061","1","133","1","0.0","0.0"
"332712","1","31","1","0.0","0.0"
"332835","1","10","1","0.0","0.0"
"333120","1","34","1","0.0","0.0"
"333137","1","21","1","0.0","0.0"
"333146","1","24","1","0.0","0.0"
"333818","1","60","1","0.0","0.0"
"334240","1","17","1","0.0","0.0"
"334275","1","58","1","0.0","0.0"
"334287","1","12","1","0.0","0.0"
"334408","1","3","1","0.0","0.0"
"334981","1","36","1","0.0","0.0"
"335054","1","236","1","0.0","0.0"
"335065","1","7","1","0.0","0.0"
"335073","1","45","1","0.0","0.0"
"335258","1","24","1","0.0","0.0"
"335600","1","86","1","0.0","0.0"
"336047","1","18","1","0.0","0.0"
"336106","1","67","1","0.0","0.0"
"336142","1","161","1","0.0","0.0"
"336149","1","19","1","0.0","0.0"
"336154","1","50","1","0.0","0.0"
"336200","1","50","1","0.0","0.0"
"336202","1","50","1","0.0","0.0"
"336232","1","25","1","0.0","0.0"
"336373","1","67","1","0.0","0.0"
"336684","1","40","1","0.0","0.0"
"336755","1","129","1","0.0","0.0"
"336757","1","47","1","0.0","0.0"
"336764","1","57","1","0.0","0.0"
"336883","1","39","1","0.0","0.0"
"336904","1","5","1","0.0","0.0"
"336920","1","60","1","0.0","0.0"
"336934","1","97","1","0.0","0.0"
"336935","1","53","1","0.0","0.0"
"336938","1","3","1","0.0","0.0"
"336942","2","6","1","0.0","0.0"
"336951","1","20","1","0.0","0.0"
"336960","1","254","1","0.0","0.0"
"336965","1","1","1","0.0","0.0"
"336966","1","435","1","0.0","0.0"
"336968","1","38","1","0.0","0.0"
"336972","1","22","1","0.0","0.0"
"336999","1","158","1","0.0","0.0"
"337008","1","5","1","0.0","0.0"
"337012","1","88","1","0.0","0.0"
"337031","1","36","1","0.0","0.0"
"337033","1","15","1","0.0","0.0"
"337042","1","5","1","0.0","0.0"
"337058","1","3","1","0.0","0.0"
"337063","2","33","1","0.0","0.0"
"337064","1","148","1","0.0","0.0"
"337067","1","14","1","0.0","0.0"
"337084","1","66","1","0.0","0.0"
"337093","1","66","1","0.0","0.0"
"337102","1","17","1","0.0","0.0"
"337106","1","19","1","0.0","0.0"
"337119","1","74","1","0.0","0.0"
"337126","1","39","1","0.0","0.0"
"337129","1","8","1","0.0","0.0"
"337131","1","55","1","0.0","0.0"
"337142","1","136","1","0.0","0.0"
"337143","1","20","1","0.0","0.0"
"337145","1","7","1","0.0","0.0"
"337150","1","49","1","0.0","0.0"
"337161","1","21","1","0.0","0.0"
"337163","1","13","1","0.0","0.0"
"337166","1","40","1","0.0","0.0"
"337171","1","58","1","0.0","0.0"
"337178","1","3","1","0.0","0.0"
"337181","1","45","1","0.0","0.0"
"337193","1","22","1","0.0","0.0"
"337194","1","29","1","0.0","0.0"
"337213","1","11","1","0.0","0.0"
"337214","1","182","1","0.0","0.0"
"337220","1","49","1","0.0","0.0"
"337224","1","3","1","0.0","0.0"
"337231","1","12","1","0.0","0.0"
"337232","1","21","1","0.0","0.0"
"337236","1","96","1","0.0","0.0"
"337241","4","428","1","0.0","0.0"
"337244","1","68","1","0.0","0.0"
"337254","1","3","1","0.0","0.0"
"337275","1","6","1","0.0","0.0"
"337279","1","26","1","0.0","0.0"
"337280","1","7","1","0.0","0.0"
"337294","3","37","1","0.0","0.0"
"337295","1","22","1","0.0","0.0"
"337301","1","8","1","0.0","0.0"
"337312","1","167","1","0.0","0.0"
"337321","1","19","1","0.0","0.0"
"337323","1","39","1","0.0","0.0"
"337334","1","3","1","0.0","0.0"
"337337","1","84","1","0.0","0.0"
"337346","1","3","1","0.0","0.0"
"337351","1","12","1","0.0","0.0"
"337352","1","44","1","0.0","0.0"
"337358","1","8","1","0.0","0.0"
"337370","1","80","1","0.0","0.0"
"337382","1","87","1","0.0","0.0"
"337393","4","113","1","0.0","0.0"
"337419","1","39","1","0.0","0.0"
"337433","1","29","1","0.0","0.0"
"337437","1","61","1","0.0","0.0"
"337461","1","18","1","0.0","0.0"
"337488","1","278","1","0.0","0.0"
"337490","1","13","1","0.0","0.0"
"337491","1","2","1","0.0","0.0"
"337506","1","41","1","0.0","0.0"
"337522","1","22","1","0.0","0.0"
"337531","1","9","1","0.0","0.0"
"337536","1","8","1","0.0","0.0"
"337556","1","32","1","0.0","0.0"
"337559","1","16","1","0.0","0.0"
"337565","1","173","1","0.0","0.0"
"337567","1","5","1","0.0","0.0"
"337583","1","88","1","0.0","0.0"
"337605","1","75","1","0.0","0.0"
"337612","1","26","1","0.0","0.0"
"337616","1","5","1","0.0","0.0"
"337624","1","75","1","0.0","0.0"
"337626","1","49","1","0.0","0.0"
"337629","1","9","1","0.0","0.0"
"337635","1","23","1","0.0","0.0"
"337637","1","152","1","0.0","0.0"
"337640","1","68","1","0.0","0.0"
"337641","1","21","1","0.0","0.0"
"337650","1","23","1","0.0","0.0"
"337660","1","43","1","0.0","0.0"
"337663","1","18","1","0.0","0.0"
"337695","1","17","1","0.0","0.0"
"337699","1","22","1","0.0","0.0"
"337701","1","41","1","0.0","0.0"
"337703","1","145","1","0.0","0.0"
"337947","1","11","1","0.0","0.0"
"337971","1","13","1","0.0","0.0"
"34060","1","39","1","0.0","0.0"
"346371","1","3","1","0.0","0.0"
"34833","1","19","1","0.0","0.0"
"348448","1","11","1","0.0","0.0"
"350357","1","47","1","0.0","0.0"
"350487","1","40","1","0.0","0.0"
"350604","1","16","1","0.0","0.0"
"350710","2","10","1","0.0","0.0"
"350754","1","3","1","0.0","0.0"
"35234","1","54","1","0.0","0.0"
"354986","1","85","1","0.0","0.0"
"355030","1","15","1","0.0","0.0"
"355046","1","49","1","0.0","0.0"
"355053","1","56","1","0.0","0.0"
"355767","1","34","1","0.0","0.0"
"355782","1","39","1","0.0","0.0"
"355802","2","52","1","0.0","0.0"
"355866","1","16","1","0.0","0.0"
"355945","1","220","1","0.0","0.0"
"356011","1","22","1","0.0","0.0"
"356012","1","4","1","0.0","0.0"
"356016","1","15","1","0.0","0.0"
"356097","1","38","1","0.0","0.0"
"359027","1","38","1","0.0","0.0"
"359071","1","3","1","0.0","0.0"
"361747","1","20","1","0.0","0.0"
"361835","1","4","1","0.0","0.0"
"361858","1","41","1","0.0","0.0"
"361946","1","18","1","0.0","0.0"
"362226","1","9","1","0.0","0.0"
"368097","1","99","1","0.0","0.0"
"368110","1","63","1","0.0","0.0"
"372818","1","21","1","0.0","0.0"
"372819","1","8","1","0.0","0.0"
"390148","1","56","1","0.0","0.0"
"390150","1","15","1","0.0","0.0"
"390169","1","29","1","0.0","0.0"
"390182","1","34","1","0.0","0.0"
"390185","1","3","1","0.0","0.0"
"390389","1","10","1","0.0","0.0"
"390468","1","28","1","0.0","0.0"
"390715","1","27","1","0.0","0.0"
"390726","1","31","1","0.0","0.0"
"390761","1","18","1","0.0","0.0"
"390783","1","54","1","0.0","0.0"
"390979","1","21","1","0.0","0.0"
"391057","1","16","1","0.0","0.0"
"391062","1","33","1","0.0","0.0"
"391163","1","87","1","0.0","0.0"
"391171","1","97","1","0.0","0.0"
"39251","1","9","1","0.0","0.0"
"394704","1","54","1","0.0","0.0"
"39547","1","39","1","0.0","0.0"
"398177","1","37","1","0.0","0.0"
"398253","1","5","1","0.0","0.0"
"398303","1","54","1","0.0","0.0"
"398379","1","32","1","0.0","0.0"
"398514","1","3","1","0.0","0.0"
"398659","1","48","1","0.0","0.0"
"39983","1","24","1","0.0","0.0"
"40009","1","49","1","0.0","0.0"
"402950","1","2","1","0.0","0.0"
"402953","1","5","1","0.0","0.0"
"402971","1","15","1","0.0","0.0"
"403014","1","3","1","0.0","0.0"
"403019","1","14","1","0.0","0.0"
"403304","1","41","1","0.0","0.0"
"403401","1","45","1","0.0","0.0"
"403449","1","7","1","0.0","0.0"
"40415","1","27","1","0.0","0.0"
"40485","1","66","1","0.0","0.0"
"40765","1","54","1","0.0","0.0"
"408558","1","70","1","0.0","0.0"
"408561","1","24","1","0.0","0.0"
"408773","1","9","1","0.0","0.0"
"408859","1","90","1","0.0","0.0"
"408883","1","33","1","0.0","0.0"
"412889","1","24","1","0.0","0.0"
"412890","1","29","1","0.0","0.0"
"412909","1","47","1","0.0","0.0"
"413061","1","193","1","0.0","0.0"
"413094","1","231","1","0.0","0.0"
"413140","1","3","1","0.0","0.0"
"413143","1","120","1","0.0","0.0"
"413322","1","11","1","0.0","0.0"
"413420","1","55","1","0.0","0.0"
"413567","1","3","1","0.0","0.0"
"41374","1","6","1","0.0","0.0"
"416539","1","21","1","0.0","0.0"
"416550","1","12","1","0.0","0.0"
"416644","1","12","1","0.0","0.0"
"416730","1","11","1","0.0","0.0"
"416870","1","64","1","0.0","0.0"
"416994","1","17","1","0.0","0.0"
"417147","1","93","1","0.0","0.0"
"417155","3","52","1","0.0","0.0"
"417318","1","85","1","0.0","0.0"
"417341","1","18","1","0.0","0.0"
"423059","1","3","1","0.0","0.0"
"423209","1","27","1","0.0","0.0"
"423218","1","35","1","0.0","0.0"
"424","1","16","1","0.0","0.0"
"428515","1","33","1","0.0","0.0"
"428516","1","225","1","0.0","0.0"
"43006","1","18","1","0.0","0.0"
"43180","1","41","1","0.0","0.0"
"434214","1","36","1","0.0","0.0"
"434448","1","44","1","0.0","0.0"
"434471","1","27","1","0.0","0.0"
"437868","1","121","1","0.0","0.0"
"439813","1","77","1","0.0","0.0"
"440164","2","44","1","0.0","0.0"
"440178","2","8","1","0.0","0.0"
"440183","1","164","1","0.0","0.0"
"440300","1","9","1","0.0","0.0"
"440418","3","14","1","0.0","0.0"
"440424","1","47","1","0.0","0.0"
"443458","1","14","1","0.0","0.0"
"443494","1","20","1","0.0","0.0"
"443632","1","65","1","0.0","0.0"
"443743","1","201","1","0.0","0.0"
"443782","1","3","1","0.0","0.0"
"443788","1","470","1","0.0","0.0"
"443791","1","118","1","0.0","0.0"
"443819","1","40","1","0.0","0.0"
"444017","1","20","1","0.0","0.0"
"444114","1","49","1","0.0","0.0"
"444208","1","5","1","0.0","0.0"
"444294","1","23","1","0.0","0.0"
"445735","1","9","1","0.0","0.0"
"445884","1","32","1","0.0","0.0"
"445913","1","43","1","0.0","0.0"
"445967","1","74","1","0.0","0.0"
"445970","1","40","1","0.0","0.0"
"445979","1","29","1","0.0","0.0"
"445987","1","27","1","0.0","0.0"
"44629","1","7","1","0.0","0.0"
"45","2","2","1","0.0","0.0"
"450563","1","34","1","0.0","0.0"
"45084","1","14","1","0.0","0.0"
"451644","1","16","1","0.0","0.0"
"45236","1","43","1","0.0","0.0"
"45492","1","11","1","0.0","0.0"
"455217","1","48","1","0.0","0.0"
"455230","1","24","1","0.0","0.0"
"455237","1","8","1","0.0","0.0"
"455306","1","18","1","0.0","0.0"
"458314","1","123","1","0.0","0.0"
"458346","1","59","1","0.0","0.0"
"458350","1","31","1","0.0","0.0"
"458415","1","41","1","0.0","0.0"
"458427","1","68","1","0.0","0.0"
"458436","1","9","1","0.0","0.0"
"458462","1","294","1","0.0","0.0"
"458464","1","73","1","0.0","0.0"
"458479","1","40","1","0.0","0.0"
"458559","2","107","1","0.0","0.0"
"458569","1","12","1","0.0","0.0"
"45866","1","84","1","0.0","0.0"
"458752","1","9","1","0.0","0.0"
"458774","1","28","1","0.0","0.0"
"458810","1","2","1","0.0","0.0"
"458811","1","66","1","0.0","0.0"
"458814","1","14","1","0.0","0.0"
"458862","1","4","1","0.0","0.0"
"458876","1","35","1","0.0","0.0"
"458914","1","34","1","0.0","0.0"
"458928","1","19","1","0.0","0.0"
"458942","1","51","1","0.0","0.0"
"458952","1","15","1","0.0","0.0"
"458977","1","22","1","0.0","0.0"
"459023","1","3","1","0.0","0.0"
"459035","1","65","1","0.0","0.0"
"459082","1","29","1","0.0","0.0"
"46031","1","3","1","0.0","0.0"
"46098","1","95","1","0.0","0.0"
"46323","1","167","1","0.0","0.0"
"46358","2","6","1","0.0","0.0"
"463920","1","63","1","0.0","0.0"
"463942","1","234","1","0.0","0.0"
"463964","1","536","1","0.0","0.0"
"463980","1","9","1","0.0","0.0"
"464144","1","5","1","0.0","0.0"
"464145","1","91","1","0.0","0.0"
"464168","1","176","1","0.0","0.0"
"464337","1","14","1","0.0","0.0"
"464355","1","30","1","0.0","0.0"
"464365","1","38","1","0.0","0.0"
"464422","1","64","1","0.0","0.0"
"464429","1","26","1","0.0","0.0"
"464470","1","34","1","0.0","0.0"
"464473","1","21","1","0.0","0.0"
"464478","1","62","1","0.0","0.0"
"464482","1","6","1","0.0","0.0"
"46451","1","61","1","0.0","0.0"
"464671","1","22","1","0.0","0.0"
"464686","1","3","1","0.0","0.0"
"46617","1","7","1","0.0","0.0"
"46636","1","144","1","0.0","0.0"
"466865","1","199","1","0.0","0.0"
"466891","1","6","1","0.0","0.0"
"466894","1","21","1","0.0","0.0"
"46703","1","14","1","0.0","0.0"
"467129","1","90","1","0.0","0.0"
"467141","1","16","1","0.0","0.0"
"467186","1","18","1","0.0","0.0"
"46719","1","6","1","0.0","0.0"
"46720","1","41","1","0.0","0.0"
"467263","1","33","1","0.0","0.0"
"467379","2","121","1","0.0","0.0"
"467458","1","120","1","0.0","0.0"
"467477","1","93","1","0.0","0.0"
"467504","1","103","1","0.0","0.0"
"467530","1","26","1","0.0","0.0"
"467764","1","70","1","0.0","0.0"
"467911","1","32","1","0.0","0.0"
"467913","1","75","1","0.0","0.0"
"467963","1","39","1","0.0","0.0"
"468013","1","20","1","0.0","0.0"
"468016","1","63","1","0.0","0.0"
"468025","1","89","1","0.0","0.0"
"468040","1","14","1","0.0","0.0"
"468323","1","120","1","0.0","0.0"
"468338","1","118","1","0.0","0.0"
"469357","1","17","1","0.0","0.0"
"469381","1","103","1","0.0","0.0"
"469433","1","7","1","0.0","0.0"
"469438","1","9","1","0.0","0.0"
"469460","1","17","1","0.0","0.0"
"469595","1","13","1","0.0","0.0"
"469615","1","15","1","0.0","0.0"
"469618","1","14","1","0.0","0.0"
"469694","1","24","1","0.0","0.0"
"470011","1","5","1","0.0","0.0"
"470018","1","20","1","0.0","0.0"
"470090","1","28","1","0.0","0.0"
"470093","1","2","1","0.0","0.0"
"470139","1","150","1","0.0","0.0"
"470169","1","39","1","0.0","0.0"
"470197","1","3","1","0.0","0.0"
"470211","1","78","1","0.0","0.0"
"470428","1","58","1","0.0","0.0"
"470431","1","13","1","0.0","0.0"
"470596","1","29","1","0.0","0.0"
"470601","1","2","1","0.0","0.0"
"470885","1","3","1","0.0","0.0"
"470911","1","5","1","0.0","0.0"
"470918","1","29","1","0.0","0.0"
"470994","1","15","1","0.0","0.0"
"471000","1","6","1","0.0","0.0"
"471235","1","87","1","0.0","0.0"
"471271","1","28","1","0.0","0.0"
"471433","1","25","1","0.0","0.0"
"471442","1","62","1","0.0","0.0"
"471450","1","5","1","0.0","0.0"
"471632","1","17","1","0.0","0.0"
"472117","1","82","1","0.0","0.0"
"472156","2","70","1","0.0","0.0"
"474844","1","49","1","0.0","0.0"
"474846","1","36","1","0.0","0.0"
"474852","1","41","1","0.0","0.0"
"474905","1","31","1","0.0","0.0"
"474908","1","21","1","0.0","0.0"
"474941","1","82","1","0.0","0.0"
"474963","1","14","1","0.0","0.0"
"474983","1","14","1","0.0","0.0"
"475041","1","16","1","0.0","0.0"
"475056","4","92","1","0.0","0.0"
"475185","1","20","1","0.0","0.0"
"475380","1","11","1","0.0","0.0"
"475578","1","54","1","0.0","0.0"
"475781","1","74","1","0.0","0.0"
"475807","1","23","1","0.0","0.0"
"47612","1","12","1","0.0","0.0"
"47615","1","19","1","0.0","0.0"
"47654","1","4","1","0.0","0.0"
"478465","1","26","1","0.0","0.0"
"478501","1","5","1","0.0","0.0"
"478533","1","9","1","0.0","0.0"
"478665","1","25","1","0.0","0.0"
"478742","1","150","1","0.0","0.0"
"478754","1","12","1","0.0","0.0"
"478901","2","178","1","0.0","0.0"
"478979","1","3","1","0.0","0.0"
"478984","1","19","1","0.0","0.0"
"479135","1","44","1","0.0","0.0"
"479139","1","45","1","0.0","0.0"
"479145","1","7","1","0.0","0.0"
"479146","1","28","1","0.0","0.0"
"479168","1","8","1","0.0","0.0"
"479266","1","56","1","0.0","0.0"
"479270","1","50","1","0.0","0.0"
"479301","2","58","1","0.0","0.0"
"479303","1","141","1","0.0","0.0"
"479353","1","18","1","0.0","0.0"
"479358","1","4","1","0.0","0.0"
"479362","1","31","1","0.0","0.0"
"479363","1","28","1","0.0","0.0"
"479367","1","20","1","0.0","0.0"
"479401","1","53","1","0.0","0.0"
"479406","1","11","1","0.0","0.0"
"479407","1","23","1","0.0","0.0"
"479409","1","108","1","0.0","0.0"
"479455","1","33","1","0.0","0.0"
"479717","1","9","1","0.0","0.0"
"479729","1","78","1","0.0","0.0"
"479746","1","121","1","0.0","0.0"
"479757","1","27","1","0.0","0.0"
"480008","1","96","1","0.0","0.0"
"480100","1","105","1","0.0","0.0"
"480104","1","39","1","0.0","0.0"
"480107","1","62","1","0.0","0.0"
"480383","1","28","1","0.0","0.0"
"480484","1","29","1","0.0","0.0"
"480498","1","4","1","0.0","0.0"
"480508","1","105","1","0.0","0.0"
"483259","1","98","1","0.0","0.0"
"483294","1","22","1","0.0","0.0"
"483297","1","11","1","0.0","0.0"
"483338","1","20","1","0.0","0.0"
"483362","1","11","1","0.0","0.0"
"483364","1","20","1","0.0","0.0"
"483366","1","30","1","0.0","0.0"
"483464","1","3","1","0.0","0.0"
"483472","1","38","1","0.0","0.0"
"483497","1","13","1","0.0","0.0"
"483498","1","23","1","0.0","0.0"
"483671","1","97","1","0.0","0.0"
"483678","1","39","1","0.0","0.0"
"48914","1","5","1","0.0","0.0"
"49020","1","5","1","0.0","0.0"
"49526","1","29","1","0.0","0.0"
"49737","1","5","1","0.0","0.0"
"49981","1","3","1","0.0","0.0"
"49984","1","18","1","0.0","0.0"
"49985","1","6","1","0.0","0.0"
"50291","1","35","1","0.0","0.0"
"50373","1","7","1","0.0","0.0"
"51501","1","49","1","0.0","0.0"
"51657","1","62","1","0.0","0.0"
"51691","1","3","1","0.0","0.0"
"51983","1","48","1","0.0","0.0"
"52047","1","40","1","0.0","0.0"
"52323","1","58","1","0.0","0.0"
"5281","1","31","1","0.0","0.0"
"53096","1","6","1","0.0","0.0"
"54223","1","5","1","0.0","0.0"
"54615","1","17","1","0.0","0.0"
"55209","1","10","1","0.0","0.0"
"55319","1","2","1","0.0","0.0"
"55439","1","3","1","0.0","0.0"
"55519","1","55","1","0.0","0.0"
"55767","1","3","1","0.0","0.0"
"56426","1","23","1","0.0","0.0"
"56683","1","22","1","0.0","0.0"
"56688","1","21","1","0.0","0.0"
"56869","1","84","1","0.0","0.0"
"57127","1","3","1","0.0","0.0"
"57241","1","15","1","0.0","0.0"
"57357","1","3","1","0.0","0.0"
"57569","1","31","1","0.0","0.0"
"57599","1","19","1","0.0","0.0"
"57772","1","13","1","0.0","0.0"
"57967","1","59","1","0.0","0.0"
"58125","1","80","1","0.0","0.0"
"588","1","1","1","0.0","0.0"
"59613","1","16","1","0.0","0.0"
